OperationType,StartTime,EndTime,Duration(ms)
Get,2024-12-11 03:16:53.358015636 +0000 UTC m=+27.876432305,2024-12-11 03:16:53.415455386 +0000 UTC m=+27.933872055,57
Get,2024-12-11 03:16:53.362402052 +0000 UTC m=+27.880818680,2024-12-11 03:16:53.428600886 +0000 UTC m=+27.947017555,66
Get,2024-12-11 03:16:53.370303011 +0000 UTC m=+27.888719639,2024-12-11 03:16:53.430724011 +0000 UTC m=+27.949140639,60
Put,2024-12-11 03:16:53.359023302 +0000 UTC m=+27.877440014,2024-12-11 03:16:53.433112677 +0000 UTC m=+27.951529347,74
Put,2024-12-11 03:16:53.385240802 +0000 UTC m=+27.903657430,2024-12-11 03:16:53.437019677 +0000 UTC m=+27.955436347,51
Put,2024-12-11 03:16:53.406454927 +0000 UTC m=+27.924871597,2024-12-11 03:16:53.448729844 +0000 UTC m=+27.967146472,42
Put,2024-12-11 03:16:53.428613927 +0000 UTC m=+27.947030555,2024-12-11 03:16:53.474031219 +0000 UTC m=+27.992447930,45
Get,2024-12-11 03:16:53.415467469 +0000 UTC m=+27.933884139,2024-12-11 03:16:53.475931594 +0000 UTC m=+27.994348222,60
Get,2024-12-11 03:16:53.433116927 +0000 UTC m=+27.951533597,2024-12-11 03:16:53.494024052 +0000 UTC m=+28.012440722,60
Put,2024-12-11 03:16:53.430746719 +0000 UTC m=+27.949163639,2024-12-11 03:16:53.494449552 +0000 UTC m=+28.012866222,63
Get,2024-12-11 03:16:53.437024094 +0000 UTC m=+27.955440722,2024-12-11 03:16:53.499081886 +0000 UTC m=+28.017498555,62
Put,2024-12-11 03:16:53.474037136 +0000 UTC m=+27.992453805,2024-12-11 03:16:53.501982594 +0000 UTC m=+28.020399222,27
Put,2024-12-11 03:16:53.448735136 +0000 UTC m=+27.967151805,2024-12-11 03:16:53.513421802 +0000 UTC m=+28.031838472,64
Put,2024-12-11 03:16:53.475935386 +0000 UTC m=+27.994352055,2024-12-11 03:16:53.525330886 +0000 UTC m=+28.043747555,49
Put,2024-12-11 03:16:53.494028969 +0000 UTC m=+28.012445597,2024-12-11 03:16:53.541336927 +0000 UTC m=+28.059753555,47
Put,2024-12-11 03:16:53.499085886 +0000 UTC m=+28.017502555,2024-12-11 03:16:53.545753469 +0000 UTC m=+28.064170139,46
Put,2024-12-11 03:16:53.494453011 +0000 UTC m=+28.012869680,2024-12-11 03:16:53.545879011 +0000 UTC m=+28.064295639,51
Put,2024-12-11 03:16:53.501987511 +0000 UTC m=+28.020404139,2024-12-11 03:16:53.546564969 +0000 UTC m=+28.064981639,44
Put,2024-12-11 03:16:53.513425927 +0000 UTC m=+28.031842555,2024-12-11 03:16:53.557718594 +0000 UTC m=+28.076135222,44
Put,2024-12-11 03:16:53.525336011 +0000 UTC m=+28.043752680,2024-12-11 03:16:53.574622636 +0000 UTC m=+28.093039305,49
Put,2024-12-11 03:16:53.545758052 +0000 UTC m=+28.064174680,2024-12-11 03:16:53.577136594 +0000 UTC m=+28.095553264,31
Put,2024-12-11 03:16:53.541342094 +0000 UTC m=+28.059758722,2024-12-11 03:16:53.584529302 +0000 UTC m=+28.102945972,43
Get,2024-12-11 03:16:53.557726802 +0000 UTC m=+28.076143472,2024-12-11 03:16:53.584682469 +0000 UTC m=+28.103099097,26
Put,2024-12-11 03:16:53.574628677 +0000 UTC m=+28.093045347,2024-12-11 03:16:53.605757386 +0000 UTC m=+28.124174014,31
Put,2024-12-11 03:16:53.545882344 +0000 UTC m=+28.064299014,2024-12-11 03:16:53.607162761 +0000 UTC m=+28.125579430,61
Put,2024-12-11 03:16:53.546567469 +0000 UTC m=+28.064984097,2024-12-11 03:16:53.607179094 +0000 UTC m=+28.125595722,60
Put,2024-12-11 03:16:53.577140719 +0000 UTC m=+28.095557347,2024-12-11 03:16:53.618226302 +0000 UTC m=+28.136642972,41
Put,2024-12-11 03:16:53.607181594 +0000 UTC m=+28.125598264,2024-12-11 03:16:53.625891469 +0000 UTC m=+28.144308097,18
Put,2024-12-11 03:16:53.584645677 +0000 UTC m=+28.103062347,2024-12-11 03:16:53.632282594 +0000 UTC m=+28.150699264,47
Get,2024-12-11 03:16:53.584686136 +0000 UTC m=+28.103102764,2024-12-11 03:16:53.644018302 +0000 UTC m=+28.162434972,59
Get,2024-12-11 03:16:53.605762302 +0000 UTC m=+28.124178972,2024-12-11 03:16:53.653098886 +0000 UTC m=+28.171515514,47
Put,2024-12-11 03:16:53.607165344 +0000 UTC m=+28.125581972,2024-12-11 03:16:53.654414386 +0000 UTC m=+28.172831014,47
Put,2024-12-11 03:16:53.632286552 +0000 UTC m=+28.150703180,2024-12-11 03:16:53.658724594 +0000 UTC m=+28.177141264,26
Put,2024-12-11 03:16:53.618232677 +0000 UTC m=+28.136649305,2024-12-11 03:16:53.665488844 +0000 UTC m=+28.183905472,47
Put,2024-12-11 03:16:53.644153511 +0000 UTC m=+28.162570180,2024-12-11 03:16:53.667362636 +0000 UTC m=+28.185779305,23
Put,2024-12-11 03:16:53.625896552 +0000 UTC m=+28.144313222,2024-12-11 03:16:53.673701011 +0000 UTC m=+28.192117680,47
Put,2024-12-11 03:16:53.654418386 +0000 UTC m=+28.172835055,2024-12-11 03:16:53.685227386 +0000 UTC m=+28.203644014,30
Put,2024-12-11 03:16:53.658732052 +0000 UTC m=+28.177148680,2024-12-11 03:16:53.699598553 +0000 UTC m=+28.218015222,40
Put,2024-12-11 03:16:53.665491927 +0000 UTC m=+28.183908597,2024-12-11 03:16:53.702386886 +0000 UTC m=+28.220803556,36
Put,2024-12-11 03:16:53.653105802 +0000 UTC m=+28.171522472,2024-12-11 03:16:53.706846928 +0000 UTC m=+28.225263556,53
Put,2024-12-11 03:16:53.667364927 +0000 UTC m=+28.185781555,2024-12-11 03:16:53.716208761 +0000 UTC m=+28.234625389,48
Put,2024-12-11 03:16:53.699602136 +0000 UTC m=+28.218018764,2024-12-11 03:16:53.724035928 +0000 UTC m=+28.242452556,24
Put,2024-12-11 03:16:53.685231636 +0000 UTC m=+28.203648264,2024-12-11 03:16:53.727392136 +0000 UTC m=+28.245808806,42
Get,2024-12-11 03:16:53.673704636 +0000 UTC m=+28.192121305,2024-12-11 03:16:53.732194511 +0000 UTC m=+28.250611181,58
Get,2024-12-11 03:16:53.702399678 +0000 UTC m=+28.220816347,2024-12-11 03:16:53.736181636 +0000 UTC m=+28.254598306,33
Put,2024-12-11 03:16:53.706850553 +0000 UTC m=+28.225267222,2024-12-11 03:16:53.748328761 +0000 UTC m=+28.266745389,41
Put,2024-12-11 03:16:53.716213386 +0000 UTC m=+28.234630014,2024-12-11 03:16:53.750831803 +0000 UTC m=+28.269248472,34
Put,2024-12-11 03:16:53.724041386 +0000 UTC m=+28.242458056,2024-12-11 03:16:53.762682511 +0000 UTC m=+28.281099139,38
Put,2024-12-11 03:16:53.727395844 +0000 UTC m=+28.245812514,2024-12-11 03:16:53.765774761 +0000 UTC m=+28.284191431,38
Get,2024-12-11 03:16:53.732197719 +0000 UTC m=+28.250614389,2024-12-11 03:16:53.768783928 +0000 UTC m=+28.287200556,36
Put,2024-12-11 03:16:53.736184303 +0000 UTC m=+28.254600972,2024-12-11 03:16:53.768895428 +0000 UTC m=+28.287312097,32
Get,2024-12-11 03:16:53.750834761 +0000 UTC m=+28.269251431,2024-12-11 03:16:53.793304553 +0000 UTC m=+28.311721222,42
Put,2024-12-11 03:16:53.765779428 +0000 UTC m=+28.284196056,2024-12-11 03:16:53.798100344 +0000 UTC m=+28.316517014,32
Put,2024-12-11 03:16:53.748332678 +0000 UTC m=+28.266749347,2024-12-11 03:16:53.799463969 +0000 UTC m=+28.317880639,51
Put,2024-12-11 03:16:53.768898303 +0000 UTC m=+28.287314931,2024-12-11 03:16:53.801749386 +0000 UTC m=+28.320166056,32
Put,2024-12-11 03:16:53.762688594 +0000 UTC m=+28.281105264,2024-12-11 03:16:53.803066261 +0000 UTC m=+28.321482889,40
Put,2024-12-11 03:16:53.768787219 +0000 UTC m=+28.287203847,2024-12-11 03:16:53.809867219 +0000 UTC m=+28.328283847,41
Put,2024-12-11 03:16:53.798105428 +0000 UTC m=+28.316522097,2024-12-11 03:16:53.828562011 +0000 UTC m=+28.346978681,30
Get,2024-12-11 03:16:53.801752011 +0000 UTC m=+28.320168681,2024-12-11 03:16:53.832858719 +0000 UTC m=+28.351275389,31
Put,2024-12-11 03:16:53.793309053 +0000 UTC m=+28.311725722,2024-12-11 03:16:53.832888636 +0000 UTC m=+28.351305306,39
Put,2024-12-11 03:16:53.799551886 +0000 UTC m=+28.317968514,2024-12-11 03:16:53.838067094 +0000 UTC m=+28.356483764,38
Put,2024-12-11 03:16:53.809871219 +0000 UTC m=+28.328287847,2024-12-11 03:16:53.838964094 +0000 UTC m=+28.357380722,29
Get,2024-12-11 03:16:53.803069136 +0000 UTC m=+28.321485806,2024-12-11 03:16:53.839903344 +0000 UTC m=+28.358320014,36
Get,2024-12-11 03:16:53.832891011 +0000 UTC m=+28.351307681,2024-12-11 03:16:53.852127303 +0000 UTC m=+28.370543972,19
Get,2024-12-11 03:16:53.828565803 +0000 UTC m=+28.346982472,2024-12-11 03:16:53.871895136 +0000 UTC m=+28.390311806,43
Put,2024-12-11 03:16:53.832862844 +0000 UTC m=+28.351279472,2024-12-11 03:16:53.900411886 +0000 UTC m=+28.418828514,67
Put,2024-12-11 03:16:53.838070094 +0000 UTC m=+28.356486764,2024-12-11 03:16:53.902237553 +0000 UTC m=+28.420654222,64
Put,2024-12-11 03:16:53.839905178 +0000 UTC m=+28.358321806,2024-12-11 03:16:53.910065678 +0000 UTC m=+28.428482347,70
Put,2024-12-11 03:16:53.838966219 +0000 UTC m=+28.357382889,2024-12-11 03:16:53.913241928 +0000 UTC m=+28.431658556,74
Put,2024-12-11 03:16:53.852132469 +0000 UTC m=+28.370549097,2024-12-11 03:16:53.923841719 +0000 UTC m=+28.442258389,71
Put,2024-12-11 03:16:53.902242428 +0000 UTC m=+28.420659056,2024-12-11 03:16:53.932639719 +0000 UTC m=+28.451056347,30
Get,2024-12-11 03:16:53.872036678 +0000 UTC m=+28.390453389,2024-12-11 03:16:53.949831219 +0000 UTC m=+28.468247889,77
Put,2024-12-11 03:16:53.913246553 +0000 UTC m=+28.431663222,2024-12-11 03:16:53.963517219 +0000 UTC m=+28.481933847,50
Put,2024-12-11 03:16:53.900419636 +0000 UTC m=+28.418836306,2024-12-11 03:16:53.967419428 +0000 UTC m=+28.485836097,66
Put,2024-12-11 03:16:53.949837261 +0000 UTC m=+28.468253931,2024-12-11 03:16:53.967770761 +0000 UTC m=+28.486187431,17
Get,2024-12-11 03:16:53.910078803 +0000 UTC m=+28.428495472,2024-12-11 03:16:53.967803803 +0000 UTC m=+28.486220472,57
Get,2024-12-11 03:16:53.923849219 +0000 UTC m=+28.442265847,2024-12-11 03:16:53.975558803 +0000 UTC m=+28.493975431,51
Put,2024-12-11 03:16:53.932644053 +0000 UTC m=+28.451060681,2024-12-11 03:16:53.976018178 +0000 UTC m=+28.494434847,43
Put,2024-12-11 03:16:53.967805136 +0000 UTC m=+28.486221806,2024-12-11 03:16:54.010734219 +0000 UTC m=+28.529150889,42
Get,2024-12-11 03:16:53.975562886 +0000 UTC m=+28.493979514,2024-12-11 03:16:54.014690636 +0000 UTC m=+28.533107306,39
Get,2024-12-11 03:16:53.963522219 +0000 UTC m=+28.481938847,2024-12-11 03:16:54.017786011 +0000 UTC m=+28.536202639,54
Put,2024-12-11 03:16:53.967773053 +0000 UTC m=+28.486189722,2024-12-11 03:16:54.019957678 +0000 UTC m=+28.538374347,52
Put,2024-12-11 03:16:53.967423136 +0000 UTC m=+28.485839806,2024-12-11 03:16:54.020978303 +0000 UTC m=+28.539394972,53
Put,2024-12-11 03:16:53.976020719 +0000 UTC m=+28.494437347,2024-12-11 03:16:54.021150928 +0000 UTC m=+28.539567597,45
Put,2024-12-11 03:16:54.010739053 +0000 UTC m=+28.529155722,2024-12-11 03:16:54.030062469 +0000 UTC m=+28.548479097,19
Put,2024-12-11 03:16:54.017789719 +0000 UTC m=+28.536206389,2024-12-11 03:16:54.043243386 +0000 UTC m=+28.561660056,25
Put,2024-12-11 03:16:54.014695719 +0000 UTC m=+28.533112389,2024-12-11 03:16:54.049243261 +0000 UTC m=+28.567659931,34
Put,2024-12-11 03:16:54.020980344 +0000 UTC m=+28.539397014,2024-12-11 03:16:54.052097053 +0000 UTC m=+28.570513722,31
Get,2024-12-11 03:16:54.019961053 +0000 UTC m=+28.538377681,2024-12-11 03:16:54.057872094 +0000 UTC m=+28.576288722,37
Put,2024-12-11 03:16:54.021153094 +0000 UTC m=+28.539569764,2024-12-11 03:16:54.077746969 +0000 UTC m=+28.596163639,56
Put,2024-12-11 03:16:54.052101844 +0000 UTC m=+28.570518472,2024-12-11 03:16:54.082347261 +0000 UTC m=+28.600763889,30
Put,2024-12-11 03:16:54.030065928 +0000 UTC m=+28.548482597,2024-12-11 03:16:54.083747636 +0000 UTC m=+28.602164306,53
Put,2024-12-11 03:16:54.049246803 +0000 UTC m=+28.567663472,2024-12-11 03:16:54.087593928 +0000 UTC m=+28.606010556,38
Put,2024-12-11 03:16:54.043247803 +0000 UTC m=+28.561664472,2024-12-11 03:16:54.103774636 +0000 UTC m=+28.622191306,60
Get,2024-12-11 03:16:54.087597636 +0000 UTC m=+28.606014264,2024-12-11 03:16:54.114000303 +0000 UTC m=+28.632416972,26
Put,2024-12-11 03:16:54.082351178 +0000 UTC m=+28.600767847,2024-12-11 03:16:54.121769636 +0000 UTC m=+28.640186264,39
Put,2024-12-11 03:16:54.057876178 +0000 UTC m=+28.576292806,2024-12-11 03:16:54.125453344 +0000 UTC m=+28.643870014,67
Put,2024-12-11 03:16:54.083750844 +0000 UTC m=+28.602167514,2024-12-11 03:16:54.144967761 +0000 UTC m=+28.663384389,61
Put,2024-12-11 03:16:54.077751386 +0000 UTC m=+28.596168014,2024-12-11 03:16:54.148027344 +0000 UTC m=+28.666444014,70
Put,2024-12-11 03:16:54.103778469 +0000 UTC m=+28.622195139,2024-12-11 03:16:54.154270594 +0000 UTC m=+28.672687222,50
Get,2024-12-11 03:16:54.114005428 +0000 UTC m=+28.632422056,2024-12-11 03:16:54.156459969 +0000 UTC m=+28.674876597,42
Put,2024-12-11 03:16:54.121773303 +0000 UTC m=+28.640189972,2024-12-11 03:16:54.176634928 +0000 UTC m=+28.695051597,54
Put,2024-12-11 03:16:54.125456886 +0000 UTC m=+28.643873556,2024-12-11 03:16:54.179179469 +0000 UTC m=+28.697596097,53
Put,2024-12-11 03:16:54.144972178 +0000 UTC m=+28.663388806,2024-12-11 03:16:54.181602011 +0000 UTC m=+28.700018681,36
Get,2024-12-11 03:16:54.154273386 +0000 UTC m=+28.672690014,2024-12-11 03:16:54.181942053 +0000 UTC m=+28.700358722,27
Put,2024-12-11 03:16:54.150231053 +0000 UTC m=+28.668647806,2024-12-11 03:16:54.189873803 +0000 UTC m=+28.708290431,39
Put,2024-12-11 03:16:54.156463344 +0000 UTC m=+28.674880014,2024-12-11 03:16:54.193931094 +0000 UTC m=+28.712347722,37
Put,2024-12-11 03:16:54.181605553 +0000 UTC m=+28.700022222,2024-12-11 03:16:54.204941928 +0000 UTC m=+28.723358597,23
Put,2024-12-11 03:16:54.176639678 +0000 UTC m=+28.695056306,2024-12-11 03:16:54.206758428 +0000 UTC m=+28.725175056,30
Put,2024-12-11 03:16:54.179182719 +0000 UTC m=+28.697599389,2024-12-11 03:16:54.211513219 +0000 UTC m=+28.729929889,32
Put,2024-12-11 03:16:54.189877469 +0000 UTC m=+28.708294097,2024-12-11 03:16:54.234536969 +0000 UTC m=+28.752953639,44
Put,2024-12-11 03:16:54.181944928 +0000 UTC m=+28.700361556,2024-12-11 03:16:54.236280719 +0000 UTC m=+28.754697347,54
Get,2024-12-11 03:16:54.193933636 +0000 UTC m=+28.712350264,2024-12-11 03:16:54.241734386 +0000 UTC m=+28.760151014,47
Put,2024-12-11 03:16:54.204945969 +0000 UTC m=+28.723362639,2024-12-11 03:16:54.252390761 +0000 UTC m=+28.770807431,47
Put,2024-12-11 03:16:54.211515636 +0000 UTC m=+28.729932306,2024-12-11 03:16:54.255938844 +0000 UTC m=+28.774355472,44
Put,2024-12-11 03:16:54.206761469 +0000 UTC m=+28.725178139,2024-12-11 03:16:54.259518053 +0000 UTC m=+28.777934722,52
Put,2024-12-11 03:16:54.234542636 +0000 UTC m=+28.752959306,2024-12-11 03:16:54.269593803 +0000 UTC m=+28.788010472,35
Get,2024-12-11 03:16:54.252395844 +0000 UTC m=+28.770812472,2024-12-11 03:16:54.275741844 +0000 UTC m=+28.794158514,23
Put,2024-12-11 03:16:54.236284469 +0000 UTC m=+28.754701139,2024-12-11 03:16:54.282492553 +0000 UTC m=+28.800909222,46
Get,2024-12-11 03:16:54.255942261 +0000 UTC m=+28.774358889,2024-12-11 03:16:54.283073428 +0000 UTC m=+28.801490097,27
Put,2024-12-11 03:16:54.259521261 +0000 UTC m=+28.777937889,2024-12-11 03:16:54.302697136 +0000 UTC m=+28.821113764,43
Get,2024-12-11 03:16:54.269597678 +0000 UTC m=+28.788014306,2024-12-11 03:16:54.303272678 +0000 UTC m=+28.821689306,33
Put,2024-12-11 03:16:54.275746178 +0000 UTC m=+28.794162806,2024-12-11 03:16:54.309860553 +0000 UTC m=+28.828277222,34
Get,2024-12-11 03:16:54.282496011 +0000 UTC m=+28.800912639,2024-12-11 03:16:54.311216803 +0000 UTC m=+28.829633472,28
Put,2024-12-11 03:16:54.303275011 +0000 UTC m=+28.821691639,2024-12-11 03:16:54.330991303 +0000 UTC m=+28.849407972,27
Put,2024-12-11 03:16:54.309864761 +0000 UTC m=+28.828281431,2024-12-11 03:16:54.338808469 +0000 UTC m=+28.857225139,28
Put,2024-12-11 03:16:54.283075969 +0000 UTC m=+28.801492639,2024-12-11 03:16:54.338858011 +0000 UTC m=+28.857274639,55
Get,2024-12-11 03:16:54.302701469 +0000 UTC m=+28.821118139,2024-12-11 03:16:54.353031678 +0000 UTC m=+28.871448347,50
Put,2024-12-11 03:16:54.311219094 +0000 UTC m=+28.829635764,2024-12-11 03:16:54.353387969 +0000 UTC m=+28.871804597,42
Put,2024-12-11 03:16:54.330995178 +0000 UTC m=+28.849411847,2024-12-11 03:16:54.356243344 +0000 UTC m=+28.874660014,25
Get,2024-12-11 03:16:54.338811219 +0000 UTC m=+28.857227847,2024-12-11 03:16:54.365421053 +0000 UTC m=+28.883837722,26
Put,2024-12-11 03:16:54.356246803 +0000 UTC m=+28.874663472,2024-12-11 03:16:54.376804094 +0000 UTC m=+28.895220764,20
Get,2024-12-11 03:16:54.338860428 +0000 UTC m=+28.857277056,2024-12-11 03:16:54.387703011 +0000 UTC m=+28.906119681,48
Put,2024-12-11 03:16:54.353392053 +0000 UTC m=+28.871808722,2024-12-11 03:16:54.395492803 +0000 UTC m=+28.913909473,42
Put,2024-12-11 03:16:54.353036261 +0000 UTC m=+28.871452931,2024-12-11 03:16:54.398941886 +0000 UTC m=+28.917358556,45
Put,2024-12-11 03:16:54.365424636 +0000 UTC m=+28.883841306,2024-12-11 03:16:54.405119261 +0000 UTC m=+28.923535889,39
Get,2024-12-11 03:16:54.376808428 +0000 UTC m=+28.895225097,2024-12-11 03:16:54.408443553 +0000 UTC m=+28.926860223,31
Put,2024-12-11 03:16:54.387706803 +0000 UTC m=+28.906123472,2024-12-11 03:16:54.431357595 +0000 UTC m=+28.949774264,43
Put,2024-12-11 03:16:54.405122803 +0000 UTC m=+28.923539473,2024-12-11 03:16:54.436149303 +0000 UTC m=+28.954565931,31
Put,2024-12-11 03:16:54.408446553 +0000 UTC m=+28.926863223,2024-12-11 03:16:54.43919072 +0000 UTC m=+28.957607348,30
Put,2024-12-11 03:16:54.39558897 +0000 UTC m=+28.914005598,2024-12-11 03:16:54.444749886 +0000 UTC m=+28.963166556,49
Put,2024-12-11 03:16:54.398945428 +0000 UTC m=+28.917362098,2024-12-11 03:16:54.445915886 +0000 UTC m=+28.964332514,46
Get,2024-12-11 03:16:54.436853303 +0000 UTC m=+28.955269973,2024-12-11 03:16:54.453439053 +0000 UTC m=+28.971855681,16
Put,2024-12-11 03:16:54.431362595 +0000 UTC m=+28.949779264,2024-12-11 03:16:54.458104511 +0000 UTC m=+28.976521181,26
Put,2024-12-11 03:16:54.439193845 +0000 UTC m=+28.957610514,2024-12-11 03:16:54.480389595 +0000 UTC m=+28.998806223,41
Put,2024-12-11 03:16:54.453443261 +0000 UTC m=+28.971859889,2024-12-11 03:16:54.488142511 +0000 UTC m=+29.006559181,34
Get,2024-12-11 03:16:54.445918928 +0000 UTC m=+28.964335598,2024-12-11 03:16:54.49277997 +0000 UTC m=+29.011196639,46
Put,2024-12-11 03:16:54.45810772 +0000 UTC m=+28.976524348,2024-12-11 03:16:54.495501678 +0000 UTC m=+29.013918348,37
Put,2024-12-11 03:16:54.444752595 +0000 UTC m=+28.963169264,2024-12-11 03:16:54.498125803 +0000 UTC m=+29.016542431,53
Put,2024-12-11 03:16:54.480393886 +0000 UTC m=+28.998810556,2024-12-11 03:16:54.512942136 +0000 UTC m=+29.031358764,32
Put,2024-12-11 03:16:54.488146095 +0000 UTC m=+29.006562764,2024-12-11 03:16:54.51690897 +0000 UTC m=+29.035325639,28
Put,2024-12-11 03:16:54.495504345 +0000 UTC m=+29.013921014,2024-12-11 03:16:54.53780997 +0000 UTC m=+29.056226639,42
Get,2024-12-11 03:16:54.49812847 +0000 UTC m=+29.016545098,2024-12-11 03:16:54.53999347 +0000 UTC m=+29.058410139,41
Put,2024-12-11 03:16:54.492784636 +0000 UTC m=+29.011201306,2024-12-11 03:16:54.544247386 +0000 UTC m=+29.062664014,51
Put,2024-12-11 03:16:54.512945428 +0000 UTC m=+29.031362098,2024-12-11 03:16:54.544300095 +0000 UTC m=+29.062716764,31
Get,2024-12-11 03:16:54.516912803 +0000 UTC m=+29.035329473,2024-12-11 03:16:54.560114053 +0000 UTC m=+29.078530681,43
Put,2024-12-11 03:16:54.539997511 +0000 UTC m=+29.058414139,2024-12-11 03:16:54.57012697 +0000 UTC m=+29.088543598,30
Put,2024-12-11 03:16:54.537814261 +0000 UTC m=+29.056230931,2024-12-11 03:16:54.576105678 +0000 UTC m=+29.094522348,38
Get,2024-12-11 03:16:54.544301261 +0000 UTC m=+29.062717931,2024-12-11 03:16:54.587816011 +0000 UTC m=+29.106232681,43
Put,2024-12-11 03:16:54.544251928 +0000 UTC m=+29.062668598,2024-12-11 03:16:54.589399886 +0000 UTC m=+29.107816514,45
Get,2024-12-11 03:16:54.560119053 +0000 UTC m=+29.078535681,2024-12-11 03:16:54.592703553 +0000 UTC m=+29.111120223,32
Put,2024-12-11 03:16:54.576110553 +0000 UTC m=+29.094527223,2024-12-11 03:16:54.606272678 +0000 UTC m=+29.124689306,30
Put,2024-12-11 03:16:54.587820261 +0000 UTC m=+29.106236931,2024-12-11 03:16:54.613002678 +0000 UTC m=+29.131419348,25
Put,2024-12-11 03:16:54.592706053 +0000 UTC m=+29.111122723,2024-12-11 03:16:54.618505386 +0000 UTC m=+29.136922014,25
Put,2024-12-11 03:16:54.61300647 +0000 UTC m=+29.131423098,2024-12-11 03:16:54.635565136 +0000 UTC m=+29.153981764,22
Put,2024-12-11 03:16:54.606276595 +0000 UTC m=+29.124693264,2024-12-11 03:16:54.640236928 +0000 UTC m=+29.158653598,33
Get,2024-12-11 03:16:54.618508803 +0000 UTC m=+29.136925431,2024-12-11 03:16:54.642054095 +0000 UTC m=+29.160470764,23
Put,2024-12-11 03:16:54.589402511 +0000 UTC m=+29.107819139,2024-12-11 03:16:54.643722011 +0000 UTC m=+29.162138639,54
Put,2024-12-11 03:16:54.635569386 +0000 UTC m=+29.153986014,2024-12-11 03:16:54.657090761 +0000 UTC m=+29.175507431,21
Get,2024-12-11 03:16:54.640241095 +0000 UTC m=+29.158657723,2024-12-11 03:16:54.660023886 +0000 UTC m=+29.178440556,19
Put,2024-12-11 03:16:54.642057178 +0000 UTC m=+29.160473848,2024-12-11 03:16:54.66705022 +0000 UTC m=+29.185466889,24
Put,2024-12-11 03:16:54.643818178 +0000 UTC m=+29.162234848,2024-12-11 03:16:54.672261136 +0000 UTC m=+29.190677806,28
Put,2024-12-11 03:16:54.660027386 +0000 UTC m=+29.178444056,2024-12-11 03:16:54.689857553 +0000 UTC m=+29.208274223,29
Put,2024-12-11 03:16:54.657094595 +0000 UTC m=+29.175511264,2024-12-11 03:16:54.69097472 +0000 UTC m=+29.209391389,33
Put,2024-12-11 03:16:54.667053553 +0000 UTC m=+29.185470223,2024-12-11 03:16:54.691013803 +0000 UTC m=+29.209430431,23
Put,2024-12-11 03:16:54.672266345 +0000 UTC m=+29.190683014,2024-12-11 03:16:54.696769678 +0000 UTC m=+29.215186348,24
Put,2024-12-11 03:16:54.689862261 +0000 UTC m=+29.208278889,2024-12-11 03:16:54.708248011 +0000 UTC m=+29.226664681,18
Put,2024-12-11 03:16:54.690978511 +0000 UTC m=+29.209395181,2024-12-11 03:16:54.719827428 +0000 UTC m=+29.238244098,28
Get,2024-12-11 03:16:54.691015303 +0000 UTC m=+29.209431973,2024-12-11 03:16:54.724944386 +0000 UTC m=+29.243361056,33
Put,2024-12-11 03:16:54.69677347 +0000 UTC m=+29.215190139,2024-12-11 03:16:54.731107261 +0000 UTC m=+29.249523931,34
Put,2024-12-11 03:16:54.708251428 +0000 UTC m=+29.226668098,2024-12-11 03:16:54.74347447 +0000 UTC m=+29.261891098,35
Put,2024-12-11 03:16:54.71983097 +0000 UTC m=+29.238247598,2024-12-11 03:16:54.745676261 +0000 UTC m=+29.264092889,25
Put,2024-12-11 03:16:54.724948595 +0000 UTC m=+29.243365264,2024-12-11 03:16:54.75484572 +0000 UTC m=+29.273262348,29
